*** Booting nRF Connect SDK v3.0.2-89ba1294ac9b ***
*** Using Zephyr OS v4.0.99-f791c49f492c ***
[00:00:00.000,335] [0m<inf> imu_replay_test: IMU_REPLAY_TEST_START[0m
[00:00:00.000,549] [0m<inf> imu_bsp: LSM6DSV16BX WHO_AM_I Value: 113[0m
[00:00:00.001,373] [0m<inf> imu: Thread running[0m
[00:00:00.001,373] [0m<inf> imu: Applying new configuration[0m
[00:00:00.002,563] [0m<inf> imu_replay_test: IMU_REPLAY_CONFIGURED odr=60[0m
[00:00:00.002,746] [0m<inf> imu_replay_test: FILTER_INITIALIZED odr=60[0m
[00:00:00.002,838] [0m<inf> imu_replay_test: IMU_REPLAY_DATA_START[0m
acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
QUAT,297,4969,-0.358632714,0.852993369,-0.00575923268,0.379146159
QUAT,298,4985,-0.358873427,0.852784216,-0.00632572267,0.37937957
QUAT,299,5002,-0.359412551,0.852454126,-0.00689173536,0.379601538
QUAT,300,5019,-0.360097766,0.852141619,-0.00743205147,0.379643559
QUAT,301,5035,-0.360696435,0.851944923,-0.00777088851,0.379509807
QUAT,302,5052,-0.36094296,0.852074921,-0.00787579548,0.378980905
QUAT,303,5069,-0.36086601,0.85237211,-0.00749631273,0.378393084
QUAT,304,5085,-0.360501349,0.85303992,-0.00688243611,0.377245814
QUAT,305,5102,-0.359973907,0.85392195,-0.0060579041,0.375765264
QUAT,306,5119,-0.359474778,0.854803979,-0.00507220486,0.374249071
QUAT,307,5135,-0.358940184,0.855635464,-0.00403848197,0.372872174
QUAT,308,5152,-0.358320475,0.856324375,-0.00297146733,0.371895552
QUAT,309,5169,-0.357596248,0.856846333,-0.00196785177,0.37139678
QUAT,310,5185,-0.356575042,0.857467473,-0.00111509464,0.370948404
QUAT,311,5202,-0.355205804,0.858309567,-0.000456790556,0.370315254
QUAT,312,5219,-0.353864133,0.85901016,7.6156728e-05,0.369975597
QUAT,313,5235,-0.352658212,0.859398901,0.000581996166,0.370223731
QUAT,314,5252,-0.351644158,0.859503627,0.000917348661,0.370943636
QUAT,315,5269,-0.350929379,0.859371185,0.00111527229,0.371925712
QUAT,316,5285,-0.350418627,0.859232426,0.00111274014,0.372726858
QUAT,317,5302,-0.349940538,0.85935086,0.000853653299,0.372903436
QUAT,318,5319,-0.349534482,0.859619856,0.000400390534,0.372665256
QUAT,319,5335,-0.34924534,0.859857976,-9.64115679e-05,0.372386932
QUAT,320,5352,-0.349287808,0.859766304,-0.000530817604,0.372558504
QUAT,321,5369,-0.349698752,0.859359562,-0.000956117408,0.373110116
QUAT,322,5385,-0.350342751,0.858742476,-0.00137306144,0.373924583
QUAT,323,5402,-0.351002634,0.858024836,-0.00179714523,0.374950022
QUAT,324,5419,-0.351443619,0.857415974,-0.00219971756,0.375926018
QUAT,325,5435,-0.351643503,0.857048571,-0.00259039761,0.37657389
QUAT,326,5452,-0.351778865,0.856907845,-0.00302542443,0.376764625
QUAT,327,5469,-0.351895154,0.856966317,-0.00346269296,0.376518995
QUAT,328,5485,-0.352070749,0.857117832,-0.00397730619,0.376004726
QUAT,329,5502,-0.35241425,0.857138455,-0.00452301465,0.375629485
QUAT,330,5519,-0.352794826,0.856894076,-0.00508159958,0.375822842
QUAT,331,5535,-0.353157222,0.856375575,-0.0055692303,0.376656353
QUAT,332,5552,-0.353541732,0.855673134,-0.00593554322,0.377884448
QUAT,333,5569,-0.35382852,0.855078518,-0.0062652817,0.378955185
QUAT,334,5585,-0.353990018,0.854686022,-0.00658459309,0.379683673
QUAT,335,5602,-0.354126692,0.85439229,-0.00688767945,0.380211562
QUAT,336,5619,-0.354361624,0.854101717,-0.00722592277,0.380638748
QUAT,337,5635,-0.354761571,0.853729486,-0.00761387357,0.381093621
QUAT,338,5652,-0.355362087,0.853293836,-0.00815368909,0.381498516
QUAT,339,5669,-0.356043249,0.85286957,-0.00885497592,0.381796032
QUAT,340,5685,-0.356738776,0.852434218,-0.00964064617,0.382100224
QUAT,341,5702,-0.35754025,0.851949692,-0.0104444427,0.382410467
QUAT,342,5719,-0.358458936,0.851477623,-0.0112415077,0.382579207
QUAT,343,5735,-0.359313726,0.851206899,-0.0119922496,0.382356614
QUAT,344,5752,-0.359980255,0.851057112,-0.0125540243,0.382045269
QUAT,345,5769,-0.360748887,0.850838423,-0.0129984934,0.381792158
QUAT,346,5785,-0.361915052,0.850370944,-0.0135085732,0.381712079
QUAT,347,5802,-0.363197833,0.849740624,-0.0140544316,0.38187784
QUAT,348,5819,-0.36411193,0.849168479,-0.0144255506,0.382266104
QUAT,349,5835,-0.364376336,0.848971784,-0.014552759,0.382446408
QUAT,350,5852,-0.363946348,0.849444568,-0.0144782336,0.381808519
QUAT,351,5869,-0.363145858,0.8504228,-0.0140726501,0.380405724
QUAT,352,5885,-0.362214446,0.851515591,-0.0131930392,0.378877312
QUAT,353,5902,-0.361251116,0.852600098,-0.0120219793,0.37739414
QUAT,354,5919,-0.360579133,0.853333414,-0.0105881533,0.376421005
QUAT,355,5935,-0.359983832,0.853802502,-0.00897974428,0.375968784
QUAT,356,5952,-0.359187722,0.85430944,-0.00741310464,0.375612378
QUAT,357,5969,-0.358141065,0.854998529,-0.00595062412,0.375069529
QUAT,358,5985,-0.356915623,0.855892301,-0.00464539835,0.374216825
QUAT,359,6002,-0.355613053,0.85691303,-0.00360083766,0.373130918
QUAT,360,6019,-0.354428947,0.857751012,-0.00276767369,0.372338116
QUAT,361,6035,-0.353541702,0.858227074,-0.00218173512,0.372088701
QUAT,362,6052,-0.35282445,0.858491242,-0.00183871947,0.372161746
QUAT,363,6069,-0.352331042,0.858559608,-0.00173208956,0.372472078
